SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,CO,CO_2.1,CO_2.2,CO_3.1,CO_3.2
CS6SA1,FT,ERE,2,"ASTM A234 Gr.WPHY65, Eccentric reducer, Seamless, MSS-SP-75, BW Ends,. Reducer Size: 4"" - 12""","RED ECC, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","14""",14,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 120","16""",16,"8""",8,80 x 120,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","16""",16,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","16""",16,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","16""",16,"14""",14,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","18""",18,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","18""",18,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","18""",18,"14""",14,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","18""",18,"16""",16,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","20""",20,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","20""",20,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","20""",20,"14""",14,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","20""",20,"16""",16,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","20""",20,"18""",18,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","24""",24,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","24""",24,"14""",14,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","24""",24,"16""",16,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","24""",24,"18""",18,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,ERE,2,"ASTM A860 Gr.WPHY65, Eccentric reducer, Welded + 100% RT, MSS-SP-75, BW Ends,. Reducer Size: 8"" - 40""","RED ECC, WELDED 100%RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","24""",24,"20""",20,80 x 80,BW,-,0,0,-,SUMINISTRO REDUCCCIONES EXCENTRICAS,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, 6000 / NA, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" – 3/4""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","3/4""",0.75,"1/2""",0.5,-,SW,3000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, 6000 / NA, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" – 3/4""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,"1/2""",0.5,-,SW,3000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, 6000 / NA, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" – 3/4""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1""",1,"3/4""",0.75,-,SW,3000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"1/2""",0.5,-,SW,6000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"3/4""",0.75,-,SW,6000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A105, Reducing tee, ASME B16.11, SW Ends, Branch: 1/2"" - 1""","TEE RED, CS, ASTM A105, ASME B16.11, SW, CLASS 3000","1-1/2""",1.5,"1""",1,-,SW,6000,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 160 x 160","3""",3,"2""",2,160 x 160,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 160","4""",4,"2""",2,120 x 160,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 160","4""",4,"3""",3,120 x 160,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 160","6""",6,"3""",3,120 x 160,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 120","6""",6,"4""",4,120 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 120","8""",8,"4""",4,120 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A234 Gr.WPB, Reducing tee, Seamless, ASME B16.9, BW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 2"" - 6""","TEE RED, SEAMLESS, CS, ASTM A234 Gr.WPB, ASME B16.9, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, BW, SCH 120 x 120","8""",8,"6""",6,120 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 60 x 120","10""",10,"6""",6,60 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 60 x 120","10""",10,"8""",8,60 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 120","12""",12,"6""",6,80 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 120","12""",12,"8""",8,80 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","12""",12,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 120","14""",14,"8""",8,80 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","14""",14,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Seamless, MSS-SP-75, BW Ends,., Branch: 6"" - 12""","TEE RED, SEAMLESS, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 80","14""",14,"12""",12,80 x 80,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Welded + 100% RT, MSS-SP-75, BW Ends, , .Branch: 8"" - 40""","TEE RED, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 120","16""",16,"8""",8,80 x 120,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
CS6SA1,FT,RTE,2,"ASTM A860 Gr.WPHY65, Reducing tee, Welded + 100% RT, MSS-SP-75, BW Ends, , .Branch: 8"" - 40""","TEE RED, WELDED 100% RT, CS, ASTM A860 Gr.WPHY65, MSS-SP-75, BW, SCH 80 x 60","16""",16,"10""",10,80 x 60,BW,-,0,0,-,SUMINISTRO DE REDUCER TEE,PREFABRICACIÓN DE TUBERÍA EN TALLER,PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø ,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,MONTAJE AÉREO DE TUBERÍA DE Ø 
